Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2016-01-04 00:00:00-05:00,175.7899932861328,177.19000244140625,173.75999450683594,177.13999938964844,145.07833862304688,3745500,0.0,0.0
2016-01-05 00:00:00-05:00,176.7100067138672,177.5,172.9199981689453,174.08999633789062,142.5803985595703,4521600,0.0,0.0
2016-01-06 00:00:00-05:00,171.30999755859375,172.02000427246094,169.10000610351562,169.83999633789062,139.099609375,5539400,0.0,0.0
2016-01-07 00:00:00-05:00,166.6699981689453,169.5,163.60000610351562,164.6199951171875,134.8244171142578,5687900,0.0,0.0
2016-01-08 00:00:00-05:00,166.75,168.4199981689453,163.6300048828125,163.94000244140625,134.26751708984375,4929800,0.0,0.0
2016-01-11 00:00:00-05:00,165.0,166.4600067138672,163.33999633789062,165.72999572753906,135.73350524902344,4386500,0.0,0.0
2016-01-12 00:00:00-05:00,166.88999938964844,168.17999267578125,163.3000030517578,165.7100067138672,135.71714782714844,4441300,0.0,0.0
2016-01-13 00:00:00-05:00,166.4600067138672,167.10000610351562,157.9199981689453,158.99000549316406,130.21339416503906,5252500,0.0,0.0
2016-01-14 00:00:00-05:00,160.3000030517578,162.50999450683594,156.75999450683594,161.38999938964844,132.17904663085938,4272500,0.0,0.0
2016-01-15 00:00:00-05:00,156.6999969482422,157.99000549316406,153.80999755859375,155.61000061035156,127.44522094726562,6237200,0.0,0.0
2016-01-19 00:00:00-05:00,157.55999755859375,158.75999450683594,155.27999877929688,156.82000732421875,128.43617248535156,5860600,0.0,0.0
2016-01-20 00:00:00-05:00,154.10000610351562,158.3699951171875,151.64999389648438,153.75,125.92185974121094,9369100,0.0,0.0
2016-01-21 00:00:00-05:00,153.97000122070312,155.16000366210938,151.49000549316406,151.64999389648438,124.20193481445312,5738800,0.0,0.0
2016-01-22 00:00:00-05:00,154.5800018310547,156.99000549316406,153.86000061035156,156.86000061035156,128.46893310546875,5583800,0.0,0.0
2016-01-25 00:00:00-05:00,156.39999389648438,156.52999877929688,151.1199951171875,151.1199951171875,123.76790618896484,5051700,0.0,0.0
2016-01-26 00:00:00-05:00,151.1199951171875,156.10000610351562,151.1199951171875,154.4499969482422,126.4951400756836,5237700,0.0,0.0
2016-01-27 00:00:00-05:00,153.58999633789062,158.42999267578125,153.19000244140625,153.72000122070312,125.89728546142578,5153100,0.0,0.0
2016-01-28 00:00:00-05:00,155.00999450683594,158.0500030517578,152.52999877929688,157.05999755859375,128.6327362060547,4292900,0.0,0.0
2016-01-29 00:00:00-05:00,158.63999938964844,161.58999633789062,157.77999877929688,161.55999755859375,132.31820678710938,4887900,0.0,0.0
2016-02-01 00:00:00-05:00,160.41000366210938,161.0,158.4499969482422,159.64999389648438,130.75396728515625,2963500,0.0,0.0
2016-02-02 00:00:00-05:00,157.0,157.0,150.16000366210938,151.6999969482422,124.24288940429688,6316200,0.0,0.0
2016-02-03 00:00:00-05:00,152.5,153.83999633789062,147.00999450683594,152.67999267578125,125.04551696777344,5893200,0.0,0.0
2016-02-04 00:00:00-05:00,152.3000030517578,157.9499969482422,152.00999450683594,156.49000549316406,128.1659393310547,4573100,0.0,0.0
2016-02-05 00:00:00-05:00,157.57000732421875,159.6999969482422,155.69000244140625,156.47000122070312,128.14950561523438,4596100,0.0,0.0
2016-02-08 00:00:00-05:00,153.8300018310547,153.8300018310547,145.25,149.25,122.23633575439453,8680000,0.0,0.0
2016-02-09 00:00:00-05:00,145.52000427246094,149.9499969482422,145.10000610351562,148.25,121.41732788085938,6919400,0.0,0.0
2016-02-10 00:00:00-05:00,150.0,153.3800048828125,147.2100067138672,147.22999572753906,120.58193969726562,7609600,0.0,0.0
2016-02-11 00:00:00-05:00,143.41000366210938,144.41000366210938,139.0500030517578,140.69000244140625,115.22564697265625,10252200,0.0,0.0
2016-02-12 00:00:00-05:00,143.75,146.50999450683594,143.6999969482422,146.1300048828125,119.68103790283203,9009300,0.0,0.0
2016-02-16 00:00:00-05:00,149.60000610351562,150.47999572753906,147.4499969482422,149.02000427246094,122.04792785644531,10198000,0.0,0.0
2016-02-17 00:00:00-05:00,150.8000030517578,151.8699951171875,150.30999755859375,150.94000244140625,123.62043762207031,5578800,0.0,0.0
2016-02-18 00:00:00-05:00,151.25,152.0,147.3699951171875,147.72999572753906,120.99143981933594,5895500,0.0,0.0
2016-02-19 00:00:00-05:00,147.0,147.72999572753906,145.42999267578125,146.91000366210938,120.31989288330078,5257300,0.0,0.0
2016-02-22 00:00:00-05:00,149.1999969482422,149.99000549316406,148.22999572753906,148.7899932861328,121.85956573486328,4287900,0.0,0.0
2016-02-23 00:00:00-05:00,148.0,148.0500030517578,144.0500030517578,144.91000366210938,118.681884765625,4249600,0.0,0.0
2016-02-24 00:00:00-05:00,143.0800018310547,145.63999938964844,140.25999450683594,145.55999755859375,119.2142105102539,5714700,0.0,0.0
2016-02-25 00:00:00-05:00,146.0,149.07000732421875,145.22999572753906,148.25,121.41732788085938,4299600,0.0,0.0
2016-02-26 00:00:00-05:00,149.72000122070312,151.97000122070312,149.00999450683594,150.25,123.05532836914062,5924500,0.0,0.0
2016-02-29 00:00:00-05:00,149.75,150.2899932861328,148.32000732421875,149.52999877929688,122.99775695800781,5506400,0.65,0.0
2016-03-01 00:00:00-05:00,150.9499969482422,154.77000427246094,150.67999267578125,154.64999389648438,127.20924377441406,6490400,0.0,0.0
2016-03-02 00:00:00-05:00,154.75,155.41000366210938,153.4499969482422,154.1999969482422,126.83907318115234,5047500,0.0,0.0
2016-03-03 00:00:00-05:00,154.0,155.66000366210938,153.36000061035156,155.3300018310547,127.76861572265625,3615800,0.0,0.0
2016-03-04 00:00:00-05:00,156.3699951171875,158.85000610351562,155.2899932861328,156.83999633789062,129.01065063476562,5256700,0.0,0.0
2016-03-07 00:00:00-05:00,156.0,156.3699951171875,154.41000366210938,155.35000610351562,127.78507995605469,2771900,0.0,0.0
2016-03-08 00:00:00-05:00,154.0,154.22999572753906,151.5,151.60000610351562,124.70049285888672,3830400,0.0,0.0
2016-03-09 00:00:00-05:00,152.11000061035156,152.5,149.17999267578125,149.91000366210938,123.31033325195312,3250900,0.0,0.0
2016-03-10 00:00:00-05:00,150.41000366210938,153.60000610351562,148.83999633789062,151.02000427246094,124.22338104248047,4631800,0.0,0.0
2016-03-11 00:00:00-05:00,153.27999877929688,154.16000366210938,152.3699951171875,153.94000244140625,126.625244140625,4058700,0.0,0.0
2016-03-14 00:00:00-04:00,153.66000366210938,154.4499969482422,152.1300048828125,153.49000549316406,126.25513458251953,3317900,0.0,0.0
2016-03-15 00:00:00-04:00,152.64999389648438,152.74000549316406,150.89999389648438,152.02999877929688,125.05414581298828,3731400,0.0,0.0
2016-03-16 00:00:00-04:00,150.9199981689453,152.85000610351562,149.7100067138672,150.5399932861328,123.82850646972656,4310300,0.0,0.0
2016-03-17 00:00:00-04:00,150.38999938964844,153.97999572753906,148.75,152.91000366210938,125.7780532836914,4431700,0.0,0.0
2016-03-18 00:00:00-04:00,153.91000366210938,158.17999267578125,153.8699951171875,157.60000610351562,129.63583374023438,7413200,0.0,0.0
2016-03-21 00:00:00-04:00,157.24000549316406,158.89999389648438,155.75,156.2899932861328,128.55828857421875,4410200,0.0,0.0
2016-03-22 00:00:00-04:00,155.5,155.58999633789062,153.36000061035156,154.1999969482422,126.83907318115234,3521500,0.0,0.0
2016-03-23 00:00:00-04:00,154.25,155.5500030517578,153.58999633789062,154.0800018310547,126.74040222167969,3633400,0.0,0.0
2016-03-24 00:00:00-04:00,152.39999389648438,153.0399932861328,150.1300048828125,153.0,125.85203552246094,3693400,0.0,0.0
2016-03-28 00:00:00-04:00,153.13999938964844,154.63999938964844,152.3800048828125,153.83999633789062,126.5429916381836,2308600,0.0,0.0
2016-03-29 00:00:00-04:00,152.8699951171875,155.35000610351562,151.5,155.02999877929688,127.5218276977539,2919500,0.0,0.0
2016-03-30 00:00:00-04:00,156.1300048828125,158.02000427246094,154.88999938964844,156.5,128.73098754882812,3130600,0.0,0.0
2016-03-31 00:00:00-04:00,156.17999267578125,157.47999572753906,156.05999755859375,156.97999572753906,129.12583923339844,2927300,0.0,0.0
2016-04-01 00:00:00-04:00,156.4600067138672,160.00999450683594,155.08999633789062,159.82000732421875,131.46192932128906,3373400,0.0,0.0
2016-04-04 00:00:00-04:00,159.97000122070312,160.0,157.38999938964844,157.77000427246094,129.7756805419922,2478100,0.0,0.0
2016-04-05 00:00:00-04:00,156.44000244140625,156.52999877929688,154.5500030517578,155.35000610351562,127.78507995605469,2822700,0.0,0.0
2016-04-06 00:00:00-04:00,155.25999450683594,156.27000427246094,153.9199981689453,155.19000244140625,127.65340423583984,2927400,0.0,0.0
2016-04-07 00:00:00-04:00,153.64999389648438,154.02999877929688,149.3699951171875,150.41000366210938,123.72160339355469,4786800,0.0,0.0
2016-04-08 00:00:00-04:00,152.07000732421875,152.8699951171875,150.00999450683594,150.27999877929688,123.61467742919922,3122200,0.0,0.0
2016-04-11 00:00:00-04:00,151.17999267578125,153.89999389648438,150.41000366210938,152.1999969482422,125.19398498535156,3464300,0.0,0.0
2016-04-12 00:00:00-04:00,152.6699981689453,155.08999633789062,151.3000030517578,154.30999755859375,126.9295883178711,2732900,0.0,0.0
2016-04-13 00:00:00-04:00,156.52999877929688,159.99000549316406,156.3800048828125,159.85000610351562,131.48658752441406,5151100,0.0,0.0
2016-04-14 00:00:00-04:00,159.52999877929688,162.27000427246094,159.14999389648438,160.91000366210938,132.35853576660156,3067100,0.0,0.0
2016-04-15 00:00:00-04:00,161.22999572753906,161.77999877929688,158.1999969482422,158.52000427246094,130.39260864257812,3467900,0.0,0.0
2016-04-18 00:00:00-04:00,157.61000061035156,160.0,157.14999389648438,159.02000427246094,130.8038787841797,3031500,0.0,0.0
2016-04-19 00:00:00-04:00,157.75,163.6999969482422,157.0,162.64999389648438,133.78976440429688,5832200,0.0,0.0
2016-04-20 00:00:00-04:00,162.0,167.4499969482422,161.94000244140625,166.97999572753906,137.3514404296875,4802200,0.0,0.0
2016-04-21 00:00:00-04:00,166.5500030517578,168.89999389648438,165.00999450683594,165.32000732421875,135.98597717285156,4165100,0.0,0.0
2016-04-22 00:00:00-04:00,165.7899932861328,167.49000549316406,165.66000366210938,166.75,137.1622314453125,2680300,0.0,0.0
2016-04-25 00:00:00-04:00,166.0,167.38999938964844,164.05999755859375,165.08999633789062,135.7968292236328,2473000,0.0,0.0
2016-04-26 00:00:00-04:00,165.3800048828125,166.0,164.22000122070312,165.83999633789062,136.4137725830078,2251600,0.0,0.0
2016-04-27 00:00:00-04:00,165.8300018310547,168.66000366210938,164.92999267578125,166.9199981689453,137.3020782470703,3323600,0.0,0.0
2016-04-28 00:00:00-04:00,165.35000610351562,167.32000732421875,164.00999450683594,164.2899932861328,135.13873291015625,2528000,0.0,0.0
2016-04-29 00:00:00-04:00,163.8000030517578,164.67999267578125,162.55999755859375,164.11000061035156,134.99069213867188,2890800,0.0,0.0
2016-05-02 00:00:00-04:00,165.0800018310547,167.19000244140625,163.99000549316406,166.17999267578125,136.69337463378906,1998400,0.0,0.0
2016-05-03 00:00:00-04:00,163.66000366210938,164.11000061035156,161.3699951171875,163.13999938964844,134.1928253173828,2777000,0.0,0.0
2016-05-04 00:00:00-04:00,161.1999969482422,162.60000610351562,159.08999633789062,160.07000732421875,131.66754150390625,3203900,0.0,0.0
2016-05-05 00:00:00-04:00,160.77999877929688,160.82000732421875,158.5,159.52999877929688,131.22340393066406,2366200,0.0,0.0
2016-05-06 00:00:00-04:00,158.19000244140625,160.1699981689453,157.00999450683594,158.85000610351562,130.6640167236328,2307000,0.0,0.0
2016-05-09 00:00:00-04:00,158.1999969482422,159.85000610351562,156.7899932861328,157.50999450683594,129.56179809570312,2097900,0.0,0.0
2016-05-10 00:00:00-04:00,158.6699981689453,161.5,158.38999938964844,161.4199981689453,132.7779541015625,2379600,0.0,0.0
2016-05-11 00:00:00-04:00,161.36000061035156,162.52999877929688,159.27999877929688,159.4199981689453,131.13290405273438,2096900,0.0,0.0
2016-05-12 00:00:00-04:00,160.32000732421875,161.47000122070312,157.30999755859375,158.07000732421875,130.02243041992188,2448100,0.0,0.0
2016-05-13 00:00:00-04:00,157.8800048828125,159.72000122070312,155.25999450683594,155.33999633789062,127.77682495117188,2550100,0.0,0.0
2016-05-16 00:00:00-04:00,155.33999633789062,156.89999389648438,154.60000610351562,155.3800048828125,127.8097152709961,3177700,0.0,0.0
2016-05-17 00:00:00-04:00,154.74000549316406,157.11000061035156,153.77000427246094,154.64999389648438,127.20924377441406,2701500,0.0,0.0
2016-05-18 00:00:00-04:00,154.80999755859375,160.0,154.64999389648438,159.94000244140625,131.56060791015625,3653300,0.0,0.0
2016-05-19 00:00:00-04:00,158.67999267578125,159.9499969482422,154.52000427246094,154.6999969482422,127.25038146972656,4712000,0.0,0.0
2016-05-20 00:00:00-04:00,155.75999450683594,156.41000366210938,153.9199981689453,154.50999450683594,127.09412384033203,3247800,0.0,0.0
2016-05-23 00:00:00-04:00,154.44000244140625,156.08999633789062,153.74000549316406,155.4499969482422,127.8672866821289,2767600,0.0,0.0
2016-05-24 00:00:00-04:00,156.6699981689453,158.5500030517578,156.44000244140625,157.58999633789062,129.6276092529297,3038800,0.0,0.0
2016-05-25 00:00:00-04:00,158.05999755859375,162.2899932861328,158.02999877929688,161.25,132.63819885253906,3259900,0.0,0.0
2016-05-26 00:00:00-04:00,161.16000366210938,161.3300018310547,159.1699981689453,159.22000122070312,130.96841430664062,2576100,0.0,0.0
2016-05-27 00:00:00-04:00,158.6999969482422,160.39999389648438,158.32000732421875,159.52999877929688,131.76126098632812,2157000,0.65,0.0
2016-05-31 00:00:00-04:00,160.39999389648438,161.64999389648438,158.5500030517578,159.47999572753906,131.7200164794922,2916100,0.0,0.0
2016-06-01 00:00:00-04:00,157.89999389648438,160.5500030517578,156.0,159.97000122070312,132.1246795654297,2581600,0.0,0.0
2016-06-02 00:00:00-04:00,160.13999938964844,160.3300018310547,158.4600067138672,159.27999877929688,131.5547637939453,2257100,0.0,0.0
2016-06-03 00:00:00-04:00,155.86000061035156,156.5399932861328,153.86000061035156,155.6699981689453,128.57321166992188,4329300,0.0,0.0
2016-06-06 00:00:00-04:00,156.25,157.91000366210938,155.77000427246094,157.05999755859375,129.72117614746094,2540400,0.0,0.0
